157.5	291.50025	-25.65	0
159	304.5	-25.65	-1.35
161.00025	315.99975	-25.65	-2.7
162	327	-25.65	-4.05
164.00025	338.49975	-25.65	-5.4
167.00025	349.5	-25.65	-6.75
168.99975	360.50025	-25.65	-8.1
170.49975	369.99975	-25.65	-9.45
173.00025	380.00025	-25.65	-10.8
174.99975	389.00025	-25.65	-12.15
177.50025	398.49975	-25.65	-13.5
180.50025	407.00025	-25.65	-14.85
183	414.99975	-25.65	-16.2
186.50025	420.99975	-25.65	-17.55
189.99975	427.5	-25.65	-18.9
191.49975	433.5	-25.65	-20.25
195	440.49975	-25.65	-21.6
198.50025	446.49975	-25.65	-22.95
200.49975	451.5	-25.65	-24.3
201.50025	456.50025	-25.65	-25.65
170.00025	60.500025	-27	27
168	69.500025	-27	25.65
165.50025	78.99975	-27	24.3
161.49975	89.00025	-27	22.95
159.99975	98.00025	-27	21.6
156.99975	108	-27	20.25
155.49975	117.99975	-27	18.9
153	129.50025	-27	17.55
150.99975	141	-27	16.2
150	152.49975	-27	14.85
148.5	164.49975	-27	13.5
147	176.00025	-27	12.15
146.00025	189	-27	10.8
144.99975	201	-27	9.45
146.00025	213.99975	-27	8.1
144.99975	226.5	-27	6.75
145.5	239.49975	-27	5.4
146.00025	252.50025	-27	4.05
147	265.5	-27	2.7
147.99975	277.5	-27	1.35
149.00025	290.49975	-27	0
150.50025	302.49975	-27	-1.35
152.00025	314.00025	-27	-2.7
153.99975	324.99975	-27	-4.05
156	336.99975	-27	-5.4
157.5	346.5	-27	-6.75
159.50025	357.99975	-27	-8.1
161.49975	366.99975	-27	-9.45
164.00025	377.00025	-27	-10.8
165.99975	386.49975	-27	-12.15
168	395.49975	-27	-13.5
171	402.99975	-27	-14.85
174	411.50025	-27	-16.2
177.99975	417.99975	-27	-17.55
180.50025	423.50025	-27	-18.9
183	430.5	-27	-20.25
186.50025	436.5	-27	-21.6
189.50025	443.00025	-27	-22.95
191.00025	447.99975	-27	-24.3
192.50025	453.50025	-27	-25.65
161.49975	63.500025	-28.35	27
159.50025	73.5	-28.35	25.65
158.00025	81.99975	-28.35	24.3
154.5	91.5	-28.35	22.95
152.00025	99.99975	-28.35	21.6
149.00025	111	-28.35	20.25
147.50025	120.50025	-28.35	18.9
145.5	132	-28.35	17.55
143.49975	142.5	-28.35	16.2
141.99975	153.99975	-28.35	14.85
141	165.99975	-28.35	13.5
139.5	177.99975	-28.35	12.15
138.50025	189.99975	-28.35	10.8
137.49975	202.5	-28.35	9.45
137.49975	215.00025	-28.35	8.1
137.49975	227.00025	-28.35	6.75
137.49975	239.49975	-28.35	5.4
137.49975	252	-28.35	4.05
138.50025	264.50025	-28.35	2.7
138.99975	276.50025	-28.35	1.35
140.49975	288.99975	-28.35	0
142.5	300.50025	-28.35	-1.35
143.49975	312	-28.35	-2.7
145.5	323.00025	-28.35	-4.05
147.50025	334.5	-28.35	-5.4
149.00025	345	-28.35	-6.75
150.99975	354.99975	-28.35	-8.1
152.49975	365.00025	-28.35	-9.45
154.5	375	-28.35	-10.8
156.99975	384.50025	-28.35	-12.15
159.99975	393	-28.35	-13.5
162.99975	401.49975	-28.35	-14.85
164.49975	407.49975	-28.35	-16.2
170.49975	416.00025	-28.35	-17.55
172.5	422.00025	-28.35	-18.9
174.99975	428.00025	-28.35	-20.25
177.99975	434.00025	-28.35	-21.6
180.50025	440.00025	-28.35	-22.95
183.50025	445.5	-28.35	-24.3
184.5	450.99975	-28.35	-25.65
153.50025	66	-29.7	27
152.00025	76.5	-29.7	25.65
149.49975	84.99975	-29.7	24.3
147	93.99975	-29.7	22.95
144	104.00025	-29.7	21.6
141.99975	114	-29.7	20.25
140.49975	123.99975	-29.7	18.9
138	134.00025	-29.7	17.55
136.5	144.99975	-29.7	16.2
135	155.49975	-29.7	14.85
132.99975	167.49975	-29.7	13.5
132	179.00025	-29.7	12.15
131.00025	191.49975	-29.7	10.8
130.5	203.00025	-29.7	9.45
129.99975	215.00025	-29.7	8.1
129.50025	227.00025	-29.7	6.75
129.99975	239.00025	-29.7	5.4
129.99975	251.49975	-29.7	4.05
131.00025	263.49975	-29.7	2.7
131.49975	275.00025	-29.7	1.35
133.5	287.49975	-29.7	0
134.49975	298.5	-29.7	-1.35
135.50025	310.5	-29.7	-2.7
137.00025	321	-29.7	-4.05
138.50025	332.00025	-29.7	-5.4
140.49975	342	-29.7	-6.75
141.99975	353.00025	-29.7	-8.1
144	363	-29.7	-9.45
146.49975	372.50025	-29.7	-10.8
149.00025	381.50025	-29.7	-12.15
151.5	390	-29.7	-13.5
154.5	397.5	-29.7	-14.85
158.00025	405.50025	-29.7	-16.2
161.00025	412.5	-29.7	-17.55
165.50025	419.49975	-29.7	-18.9
166.5	425.00025	-29.7	-20.25
169.5	430.5	-29.7	-21.6
173.00025	437.00025	-29.7	-22.95
176.49975	443.49975	-29.7	-24.3
177.50025	448.5	-29.7	-25.65
146.00025	68.499975	-31.05	27
144	78.99975	-31.05	25.65
141.50025	88.5	-31.05	24.3
138.99975	96.99975	-31.05	22.95
137.49975	106.5	-31.05	21.6
135	115.5	-31.05	20.25
132.50025	126	-31.05	18.9
130.5	135.99975	-31.05	17.55
129	147	-31.05	16.2
127.5	157.5	-31.05	14.85
126.50025	168.99975	-31.05	13.5
125.00025	180	-31.05	12.15
124.5	192	-31.05	10.8
123.50025	203.49975	-31.05	9.45
123	215.49975	-31.05	8.1
122.00025	227.49975	-31.05	6.75
122.49975	239.00025	-31.05	5.4
123	251.00025	-31.05	4.05
123.50025	263.00025	-31.05	2.7
124.5	274.5	-31.05	1.35
125.49975	285.99975	-31.05	0
126.99975	297.99975	-31.05	-1.35
128.00025	308.49975	-31.05	-2.7
129	318.99975	-31.05	-4.05
131.00025	330	-31.05	-5.4
132.50025	339.99975	-31.05	-6.75
134.49975	350.49975	-31.05	-8.1
135.99975	360.50025	-31.05	-9.45
138.99975	369.50025	-31.05	-10.8
141	378.50025	-31.05	-12.15
144	387.99975	-31.05	-13.5
147.99975	395.00025	-31.05	-14.85
150.99975	402.50025	-31.05	-16.2
154.5	408.99975	-31.05	-17.55
156.50025	415.5	-31.05	-18.9
159.99975	422.00025	-31.05	-20.25
162.50025	428.49975	-31.05	-21.6
165.50025	435.50025	-31.05	-22.95
167.49975	440.49975	-31.05	-24.3
170.00025	446.00025	-31.05	-25.65
138.50025	71.499975	-32.4	27
135.99975	81	-32.4	25.65
134.49975	90.50025	-32.4	24.3
131.49975	99.50025	-32.4	22.95
129.99975	108.50025	-32.4	21.6
128.00025	117.99975	-32.4	20.25
126	128.00025	-32.4	18.9
123.99975	138.50025	-32.4	17.55
122.49975	149.00025	-32.4	16.2
120.50025	159.50025	-32.4	14.85
119.00025	170.49975	-32.4	13.5
117.99975	180.99975	-32.4	12.15
116.49975	192.50025	-32.4	10.8
117	204	-32.4	9.45
116.00025	215.49975	-32.4	8.1
115.5	227.49975	-32.4	6.75
116.49975	239.00025	-32.4	5.4
117	250.5	-32.4	4.05
117.50025	261.99975	-32.4	2.7
117.50025	273	-32.4	1.35
118.5	284.00025	-32.4	0
119.00025	296.00025	-32.4	-1.35
120.50025	306.99975	-32.4	-2.7
122.00025	317.49975	-32.4	-4.05
123.50025	327.99975	-32.4	-5.4
125.49975	338.49975	-32.4	-6.75
127.5	348.50025	-32.4	-8.1
129	357.99975	-32.4	-9.45
131.00025	368.00025	-32.4	-10.8
134.00025	377.00025	-32.4	-12.15
136.5	383.49975	-32.4	-13.5
141.50025	392.49975	-32.4	-14.85
143.49975	398.49975	-32.4	-16.2
146.49975	406.5	-32.4	-17.55
149.49975	414	-32.4	-18.9
153	419.49975	-32.4	-20.25
156	425.49975	-32.4	-21.6
157.5	432	-32.4	-22.95
161.00025	437.00025	-32.4	-24.3
162.99975	443.49975	-32.4	-25.65
129.99975	74.499975	-33.75	27
129	83.49975	-33.75	25.65
127.5	93.50025	-33.75	24.3
125.00025	102	-33.75	22.95
122.49975	111.50025	-33.75	21.6
120.50025	120.50025	-33.75	20.25
118.5	129.99975	-33.75	18.9
117	140.00025	-33.75	17.55
114.99975	150.50025	-33.75	16.2
114	161.00025	-33.75	14.85
112.5	171.50025	-33.75	13.5
111.50025	182.49975	-33.75	12.15
110.49975	193.5	-33.75	10.8
110.49975	204.99975	-33.75	9.45
110.00025	216	-33.75	8.1
109.5	227.49975	-33.75	6.75
110.00025	239.00025	-33.75	5.4
109.5	249.50025	-33.75	4.05
110.00025	261.50025	-33.75	2.7
111	272.00025	-33.75	1.35
111.50025	283.5	-33.75	0
112.5	294.50025	-33.75	-1.35
113.49975	305.49975	-33.75	-2.7
114.50025	315.50025	-33.75	-4.05
116.00025	326.00025	-33.75	-5.4
117.99975	336	-33.75	-6.75
120	345.99975	-33.75	-8.1
122.49975	356.00025	-33.75	-9.45
123.99975	365.00025	-33.75	-10.8
126.99975	372.99975	-33.75	-12.15
129.50025	381.50025	-33.75	-13.5
133.5	388.5	-33.75	-14.85
137.00025	396	-33.75	-16.2
140.00025	403.5	-33.75	-17.55
143.49975	410.00025	-33.75	-18.9
146.00025	417	-33.75	-20.25
149.00025	423.99975	-33.75	-21.6
152.00025	429.99975	-33.75	-22.95
153.99975	435.99975	-33.75	-24.3
156.50025	441.50025	-33.75	-25.65
124.5	77.49975	-35.1	27
122.49975	87	-35.1	25.65
120.99975	95.00025	-35.1	24.3
118.5	104.00025	-35.1	22.95
117	113.00025	-35.1	21.6
114.99975	122.49975	-35.1	20.25
111.99975	132.50025	-35.1	18.9
110.49975	141.99975	-35.1	17.55
108.99975	151.5	-35.1	16.2
108	162	-35.1	14.85
106.5	173.00025	-35.1	13.5
105.50025	183	-35.1	12.15
104.49975	194.00025	-35.1	10.8
104.00025	205.5	-35.1	9.45
103.5	216.50025	-35.1	8.1
102.99975	227.00025	-35.1	6.75
103.5	238.5	-35.1	5.4
103.5	249.50025	-35.1	4.05
104.00025	260.00025	-35.1	2.7
105	271.5	-35.1	1.35
105.99975	282.50025	-35.1	0
106.5	293.00025	-35.1	-1.35
107.49975	303.50025	-35.1	-2.7
108.99975	314.49975	-35.1	-4.05
110.49975	324.50025	-35.1	-5.4
111.99975	334.5	-35.1	-6.75
113.49975	344.00025	-35.1	-8.1
115.5	354	-35.1	-9.45
118.5	363.50025	-35.1	-10.8
121.5	371.49975	-35.1	-12.15
123.50025	378	-35.1	-13.5
126.99975	385.5	-35.1	-14.85
129.99975	393	-35.1	-16.2
132.99975	401.00025	-35.1	-17.55
136.5	408	-35.1	-18.9
138.99975	414	-35.1	-20.25
141.99975	420.50025	-35.1	-21.6
144.99975	426.50025	-35.1	-22.95
147.99975	433.5	-35.1	-24.3
150.50025	438	-35.1	-25.65
118.5	80.49975	-36.45	27
117	89.00025	-36.45	25.65
114.99975	98.00025	-36.45	24.3
113.00025	107.00025	-36.45	22.95
110.49975	116.49975	-36.45	21.6
107.49975	125.00025	-36.45	20.25
105.99975	134.49975	-36.45	18.9
104.00025	144	-36.45	17.55
102.99975	153.50025	-36.45	16.2
101.49975	164.00025	-36.45	14.85
99.99975	174.50025	-36.45	13.5
99	183.99975	-36.45	12.15
98.49975	195	-36.45	10.8
97.5	206.00025	-36.45	9.45
97.5	216.50025	-36.45	8.1
97.5	227.49975	-36.45	6.75
97.5	238.5	-36.45	5.4
98.00025	248.49975	-36.45	4.05
98.49975	260.00025	-36.45	2.7
98.49975	270.50025	-36.45	1.35
99.50025	280.5	-36.45	0
101.00025	291.99975	-36.45	-1.35
102	302.49975	-36.45	-2.7
102.50025	312	-36.45	-4.05
104.00025	323.00025	-36.45	-5.4
105.50025	332.49975	-36.45	-6.75
107.00025	342	-36.45	-8.1
110.49975	353.49975	-36.45	-9.45
112.5	361.5	-36.45	-10.8
115.5	369	-36.45	-12.15
117.50025	375.99975	-36.45	-13.5
122.00025	384.99975	-36.45	-14.85
123.50025	391.5	-36.45	-16.2
128.00025	399.99975	-36.45	-17.55
131.00025	406.5	-36.45	-18.9
132.99975	412.5	-36.45	-20.25
135.99975	418.5	-36.45	-21.6
139.5	425.49975	-36.45	-22.95
141	430.5	-36.45	-24.3
142.5	437.49975	-36.45	-25.65
